'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
KALAMAZOO_RUPERT_MNGM_0003_1.csv,8. Stocking discontinued. ,1971 ,0
JACKSON_FRY_MNGM_0003_1.csv,"1. Stocking completed Oct. 16,1950 ",,0
DELTA_CAMP7_MNGM_0003_2.csv,9. Bluegills not available in 1962.  Plant cancelled. Rock bass and perch  again very abundant. ,3/64 ,0
DELTA_CAMP7_MNGM_0003_2.csv,"21. RBT stocked 1980, 1981 ",12/81 ,1
DICKINSON_RAILROAD_MNGM_0001_1.csv,2. Done. Walleye fingerling planted  July 1984; walleye adults October  1984. ,2-13-85 ,1
MANISTEE_CANFIELD_MNGM_0002_1.csv,"2. 4000 fing. rainbow planted in 1966.  Survey in 6/68, indicated no  Water chem. indicates conditions  suitable for trout. ",3/67 ,1
ALGER_IRWIN_MNGM_0001_1.csv,2. 500 sub-legal brook trout planted  10-24-50. Hook & line fish collec-  tion in Feb. 1951 took 200 perch  (stunted). No trout. ,3-51 ,1
ALGER_IRWIN_MNGM_0001_1.csv,4. Stocked 850 SL and 250 L brook  trout in fall 1952. ,11-52 ,0
ALGER_IRWIN_MNGM_0001_1.csv,6. Brook trout planted 1953.54.55.  56 with good returns. Fish collec-  tion 8-57 showed good growth and  survival. ,9-57 ,1
ALGER_IRWIN_MNGM_0001_1.csv,7. Brook trout planted 1957 through  60. Fish collection 1961. Perch again.  present ,11-61 ,1
ALGER_IRWIN_MNGM_0001_1.csv,8. Brook trout planted fall of 1962.  Gill net coll. by DFS 7/62 ,7/62 ,1
LUCE_MUSKRAT_MNGM_0001_1.csv,4. Stocked as recommended 1952. ,1952 ,0
LUCE_MUSKRAT_MNGM_0001_1.csv,"7. Stocked as recommended 1980, 81  & 82. ",11/83 ,0
LUCE_DILLINGHAM_MNGM_0003_2.csv,6d. Stocked as recommended. ,1965.0,0
WASHTENAW_SUPERIOR_MNGM_0006_1.csv,"3. 140 fingerling s.m. bass and 8  northern pike stocked 10/15/72. 6  walleyes stocked 10/19/72, and 246  adult rainbow stocked 10/27/72. ",ave.) ,1
MARQUETTE_NASH_MNGM_0003_1.csv,"3. Lake check showed good growth and  survival=fishing pressure light,  hence modification of planting  program. ",9/66 ,1
MARQUETTE_NASH_MNGM_0003_1.csv,"4. Planted 1,500 rainbow fingerlings  in fall of 1951 and 1952. ",1/67 ,0
KEWEENAW_GRATIOT_MNGM_0001_1.csv,6.3000 fingerling muskellunge  stocked 1962. ,,1
BERRIEN_PAWPAW_MNGM_0004_1.csv,"4. 1,000,000 fry stocked spring, 1968. ",'68 ,1
ALGER_VALLEY_MNGM_0001_1.csv,1. Brook trout planted through 1964.  Good reproduction noted above  pond. ,8/65 ,1
GOGEBIC_PLYMOUTH_MNGM_0001_2.csv," 2600 LMB (x 1.0 ) planeed 6/19/69;  10,000 tiger muskellunge fry planted  5/29/69; 200 tiger muskys (x 4.9  7/1/69. ",12/70 ,1
GOGEBIC_PLYMOUTH_MNGM_0001_2.csv,"17. 2,328 LMB planted 1970. ",1/73 ,1
MARQUETTE_SPORLEY_MNGM_0005_2.csv,7. Planted as per 7 across in 1951  and in 1952 excent left pactoral  clipped in 52.  No netting data collected.  B. No plants made in 1953 & management  check not accomplished. Fishermen  report poor success. ,12-52 ,0
MARQUETTE_SPORLEY_MNGM_0005_2.csv,"9. Brook trout planted as per 9 across  in 1954. Netting in July 1955 and  fisherman reports indicate poor  trout survival & heavy population  of cisco, perch & suckers. ",7-55 ,1
MARQUETTE_SPORLEY_MNGM_0005_2.csv,10. Lake treated .05 P.P.M. of toxphine  in Aug. 1955. Toxicity lingered  1958. Plants made in 1956 & 57 lost. ,2-58 ,0
MARQUETTE_SPORLEY_MNGM_0005_2.csv,11. (Con't) Galbraith's study  terminated. Study of planting  rates begun by R. Rybicki  in 1968 & terminated in 69. ,,1
ONTONAGON_TANLUND_MNGM_0001_1.csv,2. 2500 sublegal rainbow trout planted  annually 1955 thru 1957. ,1957 ,1
ONTONAGON_TANLUND_MNGM_0001_1.csv,"3. Fishermen report excellent fishing  for 7-9"" trout during late July and  August 1956  2(cont), 2500 fing. rainbow trout planted  in 1958  2(cont). 1000 fing. and 1500 sublegal  rainbow trout planted in 1959  2(cont). 2500 sublegal rainbow trout  planted 1960, 1961 ",1/57 ,1
LAPEER_ROODS_MNGM_0001_1.csv,2. Stocked as required. Fish ,71&72 ,0
JACKSON_CLEAR_MNGM_0001_1.csv,"1. Bio-survey conducted 7/36. Panfish  Stocking: bluegills 1937, 40-42,  1938, 40, 43-46; perch 1939. Lake  IFR Jan. Feb. 1944. Stocked with  walleye fry 1951, 52, 54, 55. ",common. ,0
JACKSON_CLEAR_MNGM_0001_1.csv,4. S. m. bass stocked 1957 and 1958 ,1956 ,1
MONTCALM_TRIANGLE_MNGM_0001_1.csv,"5. Lake planted with 3,000 spring  fing. rainbow trout ",6/67 ,1
MONTCALM_TRIANGLE_MNGM_0001_1.csv,"7. Stocked 1,000 rainbow trout  yearlings. ",1969 ,0
MONTCALM_TRIANGLE_MNGM_0001_1.csv,"9. Trout stocking discontinued,  Poor survival. ",1/72 ,1
MONTCALM_DERBY_MNGM_0001_2.csv,16. Rainbows stocked annually. ,1971.0,1
JACKSON_CRANBERRYLITTLE_MNGM_0001_1.csv,"1. Stocking: bluegills 1937, 40; 1.m.  Lake mapped 1/14/53 by IFR. ",1940.0,0
GLADWIN_ELK_MNGM_0003_1.csv,"3. 2,000 L-M Bass fingerlings 502 lb.  S-L Rainbow trout planted fall  1959. ",1/60 ,1
GLADWIN_ELK_MNGM_0003_1.csv,"3. 40 1b. mature bass, 140 lb.  mature bluegills planted 4/60. ",6/60 ,1
GLADWIN_ELK_MNGM_0003_1.csv,11. Discontinue planting due to  poor return. ,1/68 ,1
GOGEBIC_MACDONALD_MNGM_0001_1.csv,2.150 A. crappies planted 5/62;1100  S. m. bass(t. 2th) planted 10/62 ,10/62 ,1
STJOSEPH_NOAH_MNGM_0001_1.csv,4. Catfish stocking started. ,10/77 ,1
ALGER_DEER_MNGM_0001_1.csv,"1. Fish collecting and creel census  give no evidence of a dense  northern pike population, therefore  trial planting of trout is in  order. ",9/53 ,1
ALGER_DEER_MNGM_0001_1.csv,"3. Planted as per 3 across in  1954, 55 and 56. ",12-56 ,0
ALGER_DEER_MNGM_0001_1.csv,3. (Cont.) Brook trout planted in  57 and 59. Rainbows and brooks  in 58 and only rainbows in 60. ,12-60 ,1
MARQUETTE_SPRINGHOLE_MNGM_0002_1.csv,"1. (cont.) Lake planted each fall 1957  through 1962. Lake is on private  land but unposted, however fishing  pressure is light.  2-6 ",2/63 ,1
HILLSDALE_ROUND_MNGM_0002_1.csv,"1. Stocking: bluegills 1937-45; 1. m.  44, 45; perch 1939. Lake classified  and fish species noted Panfish  Bag seine survey 10/13/49. ","38,39, ",0
HOUGHTON_CLEAR_MNGM_0004_1.csv,8. 1954-3000(฿) rainbows planted  8( (cont) 1955-3000(F) rainbows  planted.  7(cônt) Fishermen report trout fishing  quality has steadily declined over  last 3-4 years. ,3/54 ,1
DELTA_DANA_MNGM_0001_1.csv,"2. Adult n. pike stocked 1964 & 65.  Pike marsh operation begun 1967.  4b. USFS survey, 1975. Few gamefish,  large number of rock bass and  bullheads. ",1/70 ,1
DELTA_DANA_MNGM_0001_1.csv,7. Tiger muskie stocked 1979. ,1/80 ,1
DELTA_DANA_MNGM_0001_1.csv,8. 1310 FF stocked 1981 ,1/80 ,1
NEWAYGO_EMERALD_MNGM_0003_1.csv,"4. IFR survey completed 7/54. 5. 2000 (2"") walleyes stocked 7/54. ",10/54 10/54 ,1
ALGER_CHAPEL_MNGM_0004_1.csv,"3. 4, 500 brook trout stocked (7.9"") ",11/64 ,1
ALGER_CHAPEL_MNGM_0004_1.csv,8. S. F. brook trout planted 5/23/66  and 6/29/67. Planting policy revised  by staff. ,12/65 ,0
ALGER_CHAPEL_MNGM_0004_1.csv,"10. Fall fing. and yearling planted  1968, 70, 71. ",7/68 ,1
ALGER_CHAPEL_MNGM_0004_1.csv,13. S.F. brook trout stocked and F.F.  stocked in 1976. Rainbow yearlings  stocked in 1978. No fish Stocked  1977 and 1979. ,6/72 ,0
VANBUREN_SADDLE_MNGM_0001_1.csv,"5. Lake stocked with 19,500(f) blue-  gills, 15,000( (f) LM bass, 490(f)  pumpkinseeds, 5,000(L) rainbow trout  in 1958, and 3,500(F) LM Bass, 45  (L) and 115 (SL) pike in 1959. ",12/62 ,1
VANBUREN_SADDLE_MNGM_0001_1.csv,"9. 11,000 fing. pike stocked 5/63  10 Gill'netted 10/66--no trout taken ",2/68 ,1
SCHOOLCRAFT_KINGS_MNGM_0002_1.csv,3. 200 (L) brook stocked 6/12/62 ,1962 ,1
SCHOOLCRAFT_KINGS_MNGM_0002_1.csv,7. Job completed by Bill Spaulding  using CuSo4. Treatment successful  (LSI) (see notes and ref)  3a. Managed for brook trout and stocked  as recommended. ,1963 ,1
MARQUETTE_ROCKINGCHAIRNORTH_MNGM_0001_1.csv,2. 125 fall fingerling brook trout  planted via airplane - 1976. ,4/78 ,1
MARQUETTE_ROCKINGCHAIRNORTH_MNGM_0001_1.csv,4. Restocking begun by backpacking  BKT to lake 1982 ,,0
BARAGA_ALICE_MNGM_0002_1.csv,2. Rainbow trout stocking program  initiated 1952 ,7/52 ,1
BARAGA_ALICE_MNGM_0002_1.csv,5. Brook trout stocking program  initiated 1953. ,10/53 ,1
BARAGA_ALICE_MNGM_0002_1.csv,6. Netting indicates brook trout stocking  successful. ,7/54 ,1
BARAGA_ALICE_MNGM_0002_1.csv,7. 4000 F brook trout planted in 1954  2000 sl in 1955; 4000 F in 1956;  4000 F in 1957. ,1957 ,1
LUCE_BRUSH_MNGM_0002_1.csv,4. Stocked with 500 (L) brook trout  5/57 and 400 (L) 10/57; 600 (L)  10/58; 450 (L) 10/59.  4a. 300 (L) 6/60 and 300 (L) 10/60. ,1959.0,0
LUCE_BRUSH_MNGM_0002_1.csv,5. Stocking program very success-  fully 1957-60 (see notes and refs)  2a. (800 F LM bass planted by mis-  take fall 1955) FC ,1960.0,0
LUCE_BRUSH_MNGM_0002_1.csv,9. Stocked as recommended (FC) ,1963.0,0
LUCE_BRUSH_MNGM_0002_1.csv,10. Creel census and netting 9/1/64.  Plant successful (Mgt) ,1964.0,0
LUCE_BRUSH_MNGM_0002_1.csv,10. Chem. eval. netting 8/14/65  (LSI) Positive  4c. Stocked 3000 (SL) brook trout 1965 ,1964.0,0
BARRY_MCDONALD_MNGM_0003_1.csv,"4. 2,000 brown trout stocked ",2/67 ,1
BARRY_MCDONALD_MNGM_0003_1.csv,"6. Brown trout stocked 1968, Rainbows  stocked 1969, 1970-- ",9/9/69 ,1
BARRY_MCDONALD_MNGM_0003_1.csv,10. Trout stocking discontinued. ,6/75 ,1
SCHOOLCRAFT_GULLIVER_MNGM_0005_1.csv,2. No fish planted 1942 to 1950 ,1950.0,1
SCHOOLCRAFT_GULLIVER_MNGM_0005_1.csv,"5. 20, 000(F) bluegills (1 1/2"") stocked  1950 ",1950.0,1
SCHOOLCRAFT_GULLIVER_MNGM_0005_1.csv,"6. 144(16 groups of 9) placed in lake  during Oct. & Nov. 1952  153(15 groups of 9) placed in lake  during Oct. & Nov. 1953 (LSI  5a. 15, 000(F) bluegills stocked 1954 ",1953.0,1
SCHOOLCRAFT_GULLIVER_MNGM_0005_1.csv,"10. Stocked 260 (5.4"") tiger (musky  n. pike) 7/13/66 (FC)  11a. Trap netting for W. suckers  continued. ",1966.0,0
LAPEER_PERO_MNGM_0003_1.csv,"2. Restocked as below:  2,000 L.M. base frlgs. planted. Fish  500 legal bluegills # #  4,500 e-legal # # it  50 legal L.M. bass if #  1,150 L.M. base frigs. # a ",Div.9-27-57 ,0
LAPEER_PERO_MNGM_0003_1.csv,4. Introductions made in 1958 and 1959.  See stocking record. ,# ,1
BRANCH_CARY_MNGM_0001_1.csv,1. General surveys conducted in 1927  and 1939. Bgills stocked 1937-45; ,8/47 ,1
BRANCH_CARY_MNGM_0001_1.csv,"3. 3, 500 legal rainbows stocked 1958,  1961, 1964. Results fair to good. ",1963 ,1
BRANCH_CARY_MNGM_0001_1.csv,8. Stocked 3200 SL 'bows 1966; 2000  1968; 3160 S1 'bows 1969. ,,0
KALKASKA_BEAR_MNGM_0003_1.csv,"5. Done. Chem. treatment 9/10/64.  Plantings: 29, 991 SL rainbow  early 1965, 30, 152 L. rainbow  early 1965., 8, 544 fing. S. m. bass  fall 1965, 79,000 spring fing. 5/66 ",5/71 ,0
MACKINAC_GARNET_MNGM_0001_1.csv,"1. See stocking record. Observations,  fish coll. and growth rate studies  winter 1952-53 notes and refs) Mgt ",1953.0,1
MACKINAC_GARNET_MNGM_0001_1.csv,"2. 15 (19"") n. pike stocked fall 1953;  50(19"") n. pike stocked summer  (pike reported caught during 1955  season-J. Liichow) ",1955.0,1
MACKINAC_GARNET_MNGM_0001_1.csv,"4. Stocked 25, 000 1 1/2"" spawning  bluntnose minnows from Dutch Fred  Lake 6/12/56 ",1956.0,0
MACKINAC_GARNET_MNGM_0001_1.csv,"2. Stocked 30 (18"") n. pike spring 1957 ",1957.0,0
MACKINAC_GARNET_MNGM_0001_1.csv,"5. Stocked 5000(F); 6000(F); 5000(F)  bluegills 1956, 57, 58 ",1958.0,0
ALGER_SECTION36_MNGM_0001_1.csv,1. Stocked with 200-500 legal brook  annually 1947-49. ,1949 ,0
ALGER_SECTION36_MNGM_0001_1.csv,"3. Stocked 900 (4 1/2"") LM bass fall  of 1955. ",12-55 ,0
ALGER_MITCHELL_MNGM_0001_1.csv,"5. Initial stock 1937-39 produced  some catches according to report  by FO W. Neimi  1,000 (1-3"") blunt nosed minnows  planted 8/9/62. ",9/10/52 ,1
STJOSEPH_MUDHOLE_MNGM_0001_1.csv,3. Catfish stocking started. ,10/77 ,1
KEWEENAW_CENTRAL_MNGM_0002_1.csv,2. 250 legal brook trout planted in  1961; 425 in 1962; 500 in 1963;  375 in 1964. ,2/65 ,1
GOGEBIC_MOON_MNGM_0001_2.csv,"9. Rainbow unavailable, 12,000 splake  (+2.9) released 9/14/67. ",9/67 ,1
GOGEBIC_MOON_MNGM_0001_2.csv,10. Splake released 1968-1970;  rainbows planted 1968-1974. ,2/75 ,1
GOGEBIC_MOON_MNGM_0001_2.csv,11. Done; trout not planted 1975. ,2/76 ,1
GOGEBIC_MOON_MNGM_0001_2.csv,"16. 5000 rbw 7.4"" released 6/78 ",1/78 ,1
GOGEBIC_LITTLEOXBOW_MNGM_0003_2.csv,4. 3000 FF splake released 1970; 124A  1k. trout released 1969. ,1970 ,1
GOGEBIC_LITTLEOXBOW_MNGM_0003_2.csv,7. 400 t. muskies 12.3 cm 7/19/79  7/ cont'd 500 tiger musky  released 8/80 ,12/79 ,1
GOGEBIC_LITTLEOXBOW_MNGM_0003_2.csv,7. cont. 500 t. musky released 8/19/82 ,1/82 ,1
JACKSON_VANDERCOOK_MNGM_0001_1.csv,"1. Stocking: bluegills 1937-45; l.m.  42-45; perch 1937-49; panfish  walleyes 1938-40, 42. Lake mapped ",937-39 ,0
JACKSON_VANDERCOOK_MNGM_0001_1.csv,2. Disregard recommendation. N.  stocking policy changed ,2/53. ,1
CHIPPEWA_CARIBOU_MNGM_0003_1.csv,"5. See notes and refs 3/7/60 -  reported that 15,000 (F) brown trout  promiscuously stocked by unknown  donor 1959.  2a. Netted 11/19-20/64 ",2/61 ,1
CHIPPEWA_CARIBOU_MNGM_0003_1.csv,8. Stocked as recommended. ,1968 ,0
IRON_CHICAGON_MNGM_0001_2.csv,12. Stocked with splake (see 1966  stocking report). ,5/70 ,0
IRON_CHICAGON_MNGM_0001_2.csv,"14. Done. Stocked with rainbow, splake  and walleye fry. ",1/78 ,0
IRON_CHICAGON_MNGM_0001_2.csv,"14. Cont. Planted as follows: 1971-  10,006 Y rainbows; 20,000 Y splake;  1,000,000 walleye fry; 1973-5,000 Y  lake trout; 3,221 lake trout X splake. ",4/80 ,0
GOGEBIC_MOON_MNGM_0001_3.csv,14. cont'd. 2274 steelhead 21.7 cm  6/27/79.  14 con't. 2300 rbw trt 19.8 cm  released 6/80 ,12/79 ,1
DICKINSON_GENE_MNGM_0001_1.csv,"2. Cont. Planting Summary:  1975-15,000 Ybbrowns: 17,500 FF browns;  64,866 FF LM bass; 17,500 FF RBWS;  17,500 Y steelhead; 35,000 walleye  1976-19,032 SF LM bass; 20,000 walleye  fing.; 1977-1,600 F walleyes;  1978-150 A black crappie ",2/79 ,0
GRANDTRAVERSE_SPIDER_MNGM_0001_1.csv,"1. (con't) and 1,400 fing. muskellunge  planted in 1957. ",1-59 ,1
MONTCALM_DUCK_MNGM_0003_1.csv,"3. Fish planted in 1959: 6,000 lm.  fry, 20, 000 bluegill F. ",5/62 ,1
MONTCALM_DUCK_MNGM_0003_1.csv,"4. 100,000 pike fry planted 1962 ",5/62 ,1
OSCEOLA_MCCOY_MNGM_0001_1.csv,"5. Walleye fry planted 1973. 2,000  walleye fingerlings planted in 1974. ",12/78 ,1
MARQUETTE_WITCH_MNGM_0001_1.csv,"3. Planted rainbows, 1,500 (yr.) in  1943  Revised ",8/44 ,0
MARQUETTE_WITCH_MNGM_0001_1.csv,6. No rainbow trout planted in 1944  Revised ,9/4/45 ,1
ALGER_COLECREEK_MNGM_0001_1.csv,1. 300 S. 1. brooks planted 9/61 ,11/61 ,1
ALGER_COLECREEK_MNGM_0001_1.csv,3. Sublegals planted each fall through  1965. Good growth and survival ,7/68 ,1
ALGER_COLECREEK_MNGM_0001_1.csv,5. S. F. brook trout planted 5/23/66  and 6/29/67. Planting policy  by staff. Eval. netting on 7/2/68  indicates good survival and growth ,12/71 ,0
ALGER_COLECREEK_MNGM_0001_1.csv,6. Stocked as per 6 across through  1971. ,12/71 ,0
ALGER_COLECREEK_MNGM_0001_1.csv,12. Brook trout (F. F. stocked ,,1
MARQUETTE_KAWGAWGAM_MNGM_0003_1.csv,"2. Planted as per 2 across in 1954,  55 and 56. ",58 ,0
HILLSDALE_BOOT_MNGM_0003_1.csv,1. Lake classified and fish species  noted 7/31 and 9/39; panfish  prevalent. Stocking: bluegills ,,0
BARRY_FINE_MNGM_0004_1.csv,"4. Walleye fingerlings (5"") planted  in 1943, 1944. ",12/60 ,1
BARRY_FINE_MNGM_0004_1.csv,6. Walleye fingerlings planted in  1951 and 1955. ,4/70 ,1
GOGEBIC_MOOSEHEAD_MNGM_0001_1.csv,"7. 1, 392 fing. musk. (+5. 5"") planted  7/14/66 ",5/66 ,1
GOGEBIC_MOOSEHEAD_MNGM_0001_1.csv,"8. 801 muskies (+7. .7""-8.4"") planted  8/4/67 and 8/23/67. ",12/67 ,1
LAPEER_MUD_MNGM_0001_1.csv,2. Stocked as recorded. Fish ,1971 ,0
MISSAUKEE_LOON_MNGM_0003_1.csv,"6. Restocked with 5,000 fingerling  Bluegill & 3,000 fingerling L.M.  bass 9/59 ",9/59 ,0
GOGEBIC_DEVILSHEAD_MNGM_0001_1.csv,"4. (3) Done. Brook trout stocked 7-63,  rainbow trout stocked 11-63. ",11-63 ,1
GOGEBIC_DEVILSHEAD_MNGM_0001_1.csv,6. No trout planted in 1965 ,10/65 ,1
GOGEBIC_DEVILSHEAD_MNGM_0001_1.csv,"7. , 000 1. m. bass (+2. 5) planted ",10/66 ,1
VANBUREN_SHAFER_MNGM_0003_1.csv,"7. Creel census prog. established  and conducted, through 1969.  1971 6. (Con't) ject. 15-25,000  trout stocked annually  1967-1969. ",2/68 ,1
VANBUREN_SHAFER_MNGM_0003_1.csv,9. Stocked trout through 1976. ,1971 ,0
VANBUREN_SHAFER_MNGM_0003_1.csv,10. Stocking discontinued. ,1971 ,0
DICKINSON_LYONS_MNGM_0003_1.csv,1. Brook trout have been planted  in past. ,11/66 ,1
CALHOUN_LYON_MNGM_0004_1.csv,"1. Bluegills stocked in 1937, 38, 43, ",8/51 ,1
CALHOUN_LYON_MNGM_0004_1.csv,3. Rainbow trout stocked annually  1951-1965. ,7/66 ,1
IRON_EMILY_MNGM_0001_1.csv,2. Done; purebred muskies  stocked 1972 (963) and  1975 (1789) 1976 (1912) ,1/77 ,1
IRON_EMILY_MNGM_0001_1.csv,"3.con't. 1980 - 16,000 finger-  ling walleyes planted ",2/81 ,1
SCHOOLCRAFT_SPRING_MNGM_0002_1.csv,1. 500(SL) & 800(F) surplus brook  stocked 1951; 200(L) brook trout  1955. ,1955.0,1
SCHOOLCRAFT_SPRING_MNGM_0002_1.csv,3. Logging road brushed out to make  passage for planting unit & fisher-  men in 1959 (Mgt) ,1961.0,1
MECOSTA_SCHOOLSECTION_MNGM_0003_1.csv,"4. 10 female, 19 male northern pike  in spawning condition stocked  4/10/59. ",4/59 ,1
MECOSTA_SCHOOLSECTION_MNGM_0003_1.csv,"5. 19 male, 10 female brood stock  introduced from Chippewa Lake,  Mecosta County, 4/10/59. 4,920  fingerlings (2.5"") released into  lake from marsh 6/59. ",6/59 ,1
MECOSTA_SCHOOLSECTION_MNGM_0003_1.csv,"6. Eight male, six female brood  stock northern pike stocked in  marsh 4/60. No fingerlings  released. ",1/61 ,1
IOSCO_LONDO_MNGM_0003_1.csv,"2. Stocked with 3500 largemouth bass  in late fall, 1959 - apparently un-  successful - and with 4 largemouth  bass adults, 1960. ",8/61 ,0
IOSCO_LONDO_MNGM_0003_1.csv,4. Done--935 fingerling 1. m. bass  stocked 10/31/61 ,2/63 ,1
DELTA_BRAMPTON_MNGM_0002_1.csv,3. 500 1. m. bass and 5000 bgills  stocked in 1950 and 1956.  Winterkill occurred in winter  of 1956- ,3/53 ,1
GOGEBIC_OPAL_MNGM_0002_1.csv,3. 1500 F largemouth bass stocked  1954. ,12-54 ,1
MONTCALM_NEVINS_MNGM_0001_1.csv,"5. 2, 000legal-sized rainbows stocked  in May, 1950, Netting during biol.  inv. in 8/50 produced good return  of rainbows from 5/50 planting ",3/51 ,1
MONTCALM_NEVINS_MNGM_0001_1.csv,"6. 1960-500rainbows planted (S)  1961-1, 500 SL rainbows planted  1963-1, 000SL rainbows planted  1964-2, 500 SL rainbows planted ",4/60 ,1
MONTCALM_NEVINS_MNGM_0001_1.csv,"11. Planted lake with 3, 000 ra nbow  trout. ",8/66 ,0
MONTCALM_NEVINS_MNGM_0001_1.csv,"13. Lake planted with 2, 400 rainbow  trout fingerlings. ",,1
JACKSON_PORTGAGECREEK_MNGM_0003_2.csv,10. Special trout pond regulations  9/8/67. Trout stocking program  Year-around fishing pressure has ,1970.0,1
OTSEGO_GRASS_MNGM_0001_1.csv,"1. No fish planted 1933-34, 136, 38,  '42. Planted bluegills 1,000 (4)  in 1935 and smallmouth bass 65 (A)  in 1937. Recommendation revised. ",WRC10/24/42 ,0
GLADWIN_ROSS_MNGM_0003_1.csv,"2. 605# fish planted in 1961, 2, 120  bluegills, 215n pike, 280 lm bass,  300 y. perch, 32 blk crappies, 200  p. seeds. ",1/68 ,1
GLADWIN_ROSS_MNGM_0003_1.csv,5. Planted 5/68. ,1/69 ,0
GLADWIN_ROSS_MNGM_0003_1.csv,"9. Fish planted fall of 1976 included:  18,000 Catfish, 1,000, SM bass, 6,200  Steelhead, 5,751, LM bass, 168 Crappies,  35,000 Brown Trout and 100,361 Bluegills  (fry) ",,1
LIVINGSTON_CHILSONCREEK_MNGM_0002_1.csv,1. Fish not stocked - - -unavailable ,1963 ,1
OTSEGO_TWINSOUTH_MNGM_0001_2.csv,"10. Planted as scheduled 1952, ",,0
CHIPPEWA_MCINNIS_MNGM_0003_1.csv,2. 100 (200#) n. pike stocked 1958 ,1958 ,1
CHIPPEWA_MCINNIS_MNGM_0003_1.csv,5. Stocked as recommended. ,3/71 ,0
KALAMAZOO_MORROW_MNGM_0001_1.csv,6. Walleye fry stocked 1971 to 1974. ,1/72 ,1
KALAMAZOO_MORROW_MNGM_0001_1.csv,8. Stocking discontinued. ,4/75 ,0
KEWEENAW_COPPERHARBOR_MNGM_0001_1.csv,"1. 25,000 yr. brook trout (+4.6)  released /12/67 (adipose clip), ",6/67 ,1
KEWEENAW_COPPERHARBOR_MNGM_0001_1.csv,"5. 45,000 F splake & 36,000 Y splake  released 1974. ",1/75 ,1
HOUGHTON_LKONTHREE_MNGM_0001_1.csv,3. 1000 legal brook trout and 750  rainbow trout planted in 1960 ,1960 ,1
HOUGHTON_LKONTHREE_MNGM_0001_1.csv,"4. Gill netting survey took 3 brook  (+10"") and 8 rainbow trout (11.  3 (cont) 500 legal brook and 750  rainbow trout planted in 1961 ",9/61 ,1
HOUGHTON_LKONTHREE_MNGM_0001_1.csv,"5. Netting took 13 brook trout (+12.  and 3 rainbow trout (+14. 7"").  3( cont) 500 legal brook and 300  rainbow trout planted in 1962  (cont) 500 legal brook and 750 legal  rainbow trout planted in 1963  3 (cont) 500 legal brook and 500 legal  rainbow trout planted in 1964 ",1961 ,1
CHEBOYGAN_COCHRAN_MNGM_0001_1.csv,"1. Planted in 1965. Delete, now  to fishing under research ",1957 ,0
CHEBOYGAN_COCHRAN_MNGM_0001_1.csv,7. Stocking made 9/24/56. ,12/61 ,0
CHEBOYGAN_COCHRAN_MNGM_0001_1.csv,"8. Lake treated and stocked with 1,000  rainbows, 5000 largemouth bass  fingerlings, 3000 bluegill fingerl. ",8/62 ,1
ISABELLA_COLDWATER_MNGM_0001_1.csv,1. No fish planted since 1942 ,8/53 ,1
ISABELLA_COLDWATER_MNGM_0001_1.csv,3. Planted in 1957 and 1962. ,1/60 ,0
ISABELLA_COLDWATER_MNGM_0001_1.csv,"8. 1,500 fingerlings planted in  1963 and 1964, ",1/68 ,1
JACKSON_FARWELL_MNGM_0001_1.csv,"1. Stocking: bluegills 1937, 38, 40-43  1937, 38, 43, 45; perch 1938, 39.  by IFR March 1948. Lake inventory  1953. Panfish, perch, bass, brown  noted. ",bass ,0
JACKSON_FARWELL_MNGM_0001_1.csv,"2. Rainbow trout stocked 1953, 54,  57, 59, 60, 61, 62, 63, 64. ",mapped ,1
JACKSON_FARWELL_MNGM_0001_1.csv,5. Trout stocking program discontinued ,7/66 ,1
LAPEER_HALL_MNGM_0001_1.csv,2. Restocked as recorded. Fish ,71&72 ,0
CLARE_WINDOVER_MNGM_0003_1.csv,1. Catch records and interviews  indicate success of rainbow  introduction. Introduced rainbows  making good growth - predation by  pike not noticeably effective. ,2/1952 ,0
CLARE_WINDOVER_MNGM_0003_1.csv,7. Planted 5# L. rainbow per acre  Oct. 1958 and 49 bass & 103 blue-  gills June 1958. ,7/59 ,0
GRANDTRAVERSE_DUCK_MNGM_0001_1.csv,1. Lake trout planting program  started 1951. ,1/59 ,1
GRANDTRAVERSE_DUCK_MNGM_0001_1.csv,"4. Lake trout plants suspended 1959-63 5. 3,000 L lake trout planted 1964  1,900 L + 34,000 SL lake trout  1965.  planted 6. SF fall of  25,000 splake planted 7. Surv. conducted in 1967, Indicates  large pike pop. Discontinue trout  plants until further studies are made ",3/67 3/67 ,1
JACKSON_PORTGAGELITTLE_MNGM_0003_1.csv,"1. Stocking: bluegills 1937, 38, 41,42; ",,0
CRAWFORD_DUCK_MNGM_0003_1.csv,1. Mr Hans Peterson and Donald  Peterson planted 150 adult golden  shiners in this lake ,6-6-47 ,1
BARRY_LITTLEPINE_MNGM_0003_1.csv,"1. 500 largemouth bass fingerlings  planted Oct. 27, 1948; 2000  sublegal bluegills planted on  Oct. 18, 1948. ",1-6-49 ,1
SCHOOLCRAFT_SUNKEN_MNGM_0003_2.csv,9. Lake under management for warmwater  species (200 Y brook trout planted  error 1970) ,1970.0,1
DELTA_CARR_MNGM_0001_1.csv,3. Fish barrier site found and pro-  ject quite feasible.  5a. Brook trout inadvertently stocked  in 1979. ,1/80 ,1
